Longitude,Latitude
-84.54703019889638,21.80122772876165
-84.97491105827311,21.89602814380109
-84.44706214062776,22.20494985604191
-84.23035702181178,22.56575470630376
-83.7782399156902,22.78811839445569
-83.26754757356575,22.98304189706064
-82.51043616405751,23.07874664966519
-82.26815121125706,23.18861074471771
,
-55.60021826844206,51.31707469339794
-56.13403581401709,50.68700979267928
-56.79588172059528,49.81230866149089
-56.14310502788433,50.15011749938286
-55.471492275603,49.93581533466846
-55.82240108908096,49.58712860777905
-54.93514258484564,49.3130109726868
-54.47377539734379,49.55669118915912
-53.47654944519137,49.24913890237404
-53.78601375997125,48.51678050393362
-53.08613399922626,48.68780365660358
-52.95864824076222,48.15716421161447
-52.64809872090421,47.53554840757552
-53.06915829121839,46.65549876564492
-53.521456264853,46.61829173439477
-54.17893551290251,46.80706574155698
-53.9618686590605,47.62520701760193
-54.24048214376214,47.75227936460765
-55.40077307801157,46.88499380145313
-55.99748084168583,46.91972036395327
-55.29121904155279,47.38956248635099
-56.25079871278059,47.63254507098738
-57.32522925477708,47.57280711525797
-59.26601518414682,47.60334788674247
-59.41949418805368,47.89945384377489
-58.79658647320744,48.25152537697942
-59.23162451845657,48.52318838153781
-58.3918049790652,49.12558055276418
-57.35868974468606,50.71827403421587
-56.73865007183203,51.28743825947855
-55.87097693543532,51.63209422464921
-55.40697424988659,51.5882726100657
-55.60021826844206,51.31707469339794
,
-83.88262630891977,65.10961782496354
-82.78757687043883,64.76669302027467
-81.6420137193926,64.45513580998697
-81.55344031444432,63.97960928003714
-80.81736121287886,64.057485663501
-80.10345130076664,63.72598135034862
-80.99101986359572,63.41124603947496
-82.54717810741704,63.65172231714521
-83.10879757356511,64.10187571883971
-84.10041663281388,63.569711819098
-85.52340471061905,63.05237905542405
-85.8667687649824,63.63725291610349
-87.22198320183678,63.54123810490519
-86.35275977247133,64.0358332383707
-86.2248864407651,64.82291697860823
-85.88384782585486,65.7387783881171
-85.1613079495499,65.6572846543928
-84.97576371940592,65.21751821558898
-84.4640120104195,65.37177236598022
-83.88262630891977,65.10961782496354
,
-78.77063859731078,72.35219900175032
-77.8246239895596,72.74961660429098
-75.60584469267573,72.2436784939374
-74.228616095665,71.76714427355789
-74.09914079455771,71.33084015571758
-72.24222571479768,71.55692454699452
-71.20001542833518,70.92001251899718
-68.7860542466849,70.52502370877427
-67.91497046575694,70.12194753689765
-66.9690333726542,69.18608734809182
-68.8051228502006,68.72019847276444
-66.4498660956339,68.06716339789203
-64.86231441919524,67.84753856065159
-63.42493445499679,66.92847321234059
-61.8519813706806,66.86212067327783
-62.16317684594226,66.16025136988962
-63.91844438338418,64.9986685248329
-65.14886023625368,65.42603261988667
-66.72121904159852,66.38804108343219
-68.015016038674,66.26272573512439
-68.1412874009792,65.68978913030439
-67.08964616562342,65.10845510523696
-65.73208045109976,64.64840566675856
-65.32016760930125,64.38273712834605
-64.66940629744968,63.39292674422749
-65.01380388045888,62.67418508569598
-66.27504472519048,62.94509878198612
-68.7831862046927,63.74567007105183
-67.36968075221309,62.88396556258484
-66.32829728866726,62.28007477482201
-66.16556820338015,61.93089712182582
-68.87736650254465,62.33014923771282
-71.02343705919385,62.91070811629588
-72.23537858751902,63.39783600529522
-71.88627844917127,63.67998932560887
-73.37830624051838,64.19396312118384
-74.83441891142263,64.67910146753995
-74.81850257027673,64.38909332951793
-77.70997982452008,64.22954234481678
-78.5559488593542,64.57290639918013
-77.89728105336198,65.30919220647475
-76.01827429879717,65.32696889918314
-73.95979529488268,65.45476471624094
-74.29388342964964,65.81177134872938
-73.94491248238262,66.31057811142666
-72.65116716173942,67.28457550726391
-72.92605994331605,67.72692576768235
-73.31161780464572,68.06943716091287
-74.84330725777684,68.55462718370127
-76.86910091826672,68.89473562283025
-76.22864905465738,69.14776927354741
-77.28736996123715,69.76954010688321
-78.1686339993266,69.82648753526887
-78.95724219431673,70.16688019477543
-79.49245500356366,69.87180776638884
-81.30547095409176,69.74318512641436
-84.94470618359851,69.96663401964442
-87.06000342481789,70.26000112576538
-88.68171322300148,70.4107412787608
-89.51341956252303,70.76208934191324
-88.46772111688082,71.21818553332132
-89.88815121128755,71.22255219184997
-90.20516028518205,72.23507436796079
-89.436576707705,73.12946421985238
-88.40824154331287,73.53788890247121
-85.82615108920098,73.80381582304518
-86.56217851433412,73.15744700793844
-85.77437130404454,72.53412588163387
-84.85011247428822,73.34027822538708
-82.31559017610101,73.7509508328106
-80.60008765330768,72.71654368762417
-80.74894161652443,72.06190664335072
-78.77063859731078,72.35219900175032
,
-94.50365759965237,74.13490672473922
-92.42001217321173,74.1000251329422
-90.50979285354263,73.85673248971206
-92.00396521682987,72.96624420845852
-93.19629553910026,72.77199249947334
-94.26904659704726,72.02459625923599
-95.40985551632266,72.06188080513458
-96.03374508338244,72.94027680123183
-96.01826799191102,73.43742991809582
-95.49579342322404,73.86241689726417
-94.50365759965237,74.13490672473922
,
-100.4383599515641,72.70589834257204
-101.54,73.36
-100.3564269681654,73.84386505807139
-99.16386410194966,73.63338694934659
-97.38,73.76
-97.12,73.47
-98.05359595415875,72.99053213163567
-96.54,72.56
-96.72000000000001,71.66
-98.35964962440737,71.2728591986861
-99.3228466458956,71.35639415148593
-100.0148199124999,71.73825714790671
-102.48,72.48292128497508
-102.48,72.83000000000001
-100.4383599515641,72.70589834257204
,
-107.8194339668931,75.84552582468096
-106.9289198474234,76.0128282742259
-105.8809993151927,75.9693942328846
-105.7049893868065,75.47952749297376
-106.3134793770434,75.00526703561509
-109.6999910144267,74.85000519479418
-112.2230669828613,74.41695669218826
-113.7438010323465,74.39427073841215
-113.8713384672429,74.72029734974156
-111.794204271271,75.16249258086312
-116.3121972319011,75.04343008086265
-117.7104064604223,75.22223053659253
-116.3460194568361,76.19901845977351
-115.4048624337204,76.47887217885015
-112.5905639311049,76.14134756133579
-110.8142124092879,75.54918732370321
-109.0671097481481,75.47322296823417
-110.4972550118257,76.42980540638904
-109.5811093819392,76.79417593047903
-108.54859,76.67832000000001
-108.21141,76.20168000000001
-107.8194339668931,75.84552582468096
,
-122.854924486159,76.11654287383568
-121.157534552884,76.86453339304443
-119.1039389718211,77.51221995717462
-117.570130784966,77.4983189968881
-116.1985865955074,77.6452867703262
-116.3358133614584,76.87696157501061
-117.1060505847688,76.53003184681911
-118.0404121570382,76.48117178008714
-119.8993167794414,76.05323924427815
-121.4999942696822,75.90001862253276
-122.854924486159,76.11654287383568
,
-121.5378730945522,74.44894440377693
-120.1097690499501,74.24136017526048
-117.5556355457081,74.18575633411443
-116.5844286772147,73.8960582546862
-115.5107991199187,73.47520539010118
-116.7679316882831,73.22292104765224
-119.22,72.52000000000001
-120.46,71.82000000000001
-120.46,71.3836017930876
-123.0921968250271,70.90164154731742
-123.62,71.34
-125.9289487374734,71.8686884630114
-125.5,72.29226081179497
-124.80729,73.02256
-123.94,73.68
-124.917744310386,74.29272654895861
-121.5378730945522,74.44894440377693
,
-166.4677921214246,60.38416982689775
-165.6744296946636,60.29360687930625
-165.5791641917336,59.90998688418753
-166.1927701487673,59.75444082298899
-166.848337368822,59.94140615502099
-167.4552770660901,60.21306915957936
-166.4677921214246,60.38416982689775
,
-153.2287294179211,57.96902008730477
-152.5647906158351,57.901427313867
-152.1411472239064,57.591058661522
-153.0063140533369,57.11584219016593
-154.0050902984581,56.73467682558108
-154.51640275777,56.99274892844669
-154.6709928049712,57.46119578717253
-153.7627795074415,57.81657461204373
-153.2287294179211,57.96902008730477
,
-132.7100076974615,54.04000926372134
-131.7499887765592,54.12000438090915
-132.0494795399067,52.98462148702441
-131.1790417143824,52.18043284769826
-131.5778287423788,52.18237071390922
-132.1804276193343,52.63970713969229
-132.5499916248697,53.10001496033216
-133.0546119861998,53.41146881775528
-133.239665290237,53.85108022726224
-133.180004849156,54.1699754909354
-132.7100076974615,54.04000926372134
,
-125.4150007801146,49.95000051533258
-124.9207673816751,49.47527497008329
-123.9225079008768,49.06248362893579
-123.5100007801069,48.51001089130338
-124.0128899809553,48.37084625914137
-125.6550119698942,48.8250045843385
-125.9549936593485,49.17999583596752
-126.8500036284276,49.53000031188039
-127.0299926421002,49.81499583597007
-128.059335496922,49.99495901142652
-128.4445832996579,50.53913768167607
-128.3584128488112,50.77064809834367
-127.3085802885857,50.55257355407198
-126.6950001697681,50.40090322529532
-125.755005866379,50.29501821552928
-125.4150007801146,49.95000051533258
,
-171.7316568675394,63.78251536727593
-171.1144335602453,63.59219106714495
-170.4911124339407,63.6949754909735
-169.6825054596536,63.43111562769119
-168.6894394603007,63.29750621200056
-168.7719408844547,63.18859813094544
-169.5294398672051,62.97693146427792
-170.2905562002159,63.19443756779442
-170.6713856679909,63.3758218451389
-171.5530631175387,63.31778921167511
-171.7911106028912,63.40584585230046
-171.7316568675394,63.78251536727593
,
-105.4922891914932,79.30159393992916
-103.5292823962379,79.16534902619163
-100.8251580472688,78.80046173777872
-100.0601918200522,78.32478017853204
-99.67093909381364,77.90754466420744
-101.303940192453,78.01898489044486
-102.949808722733,78.34322866486023
-105.1761327787315,78.3803323432458
-104.2104294502771,78.67742015249176
-105.4195804512585,78.91833567983649
-105.4922891914932,79.30159393992916
,
32.94696089044081,35.3867033961337
33.66722700372495,35.37321584730552
34.57647382990046,35.67159556735879
33.9008044776842,35.24578176527376
34.00488081232004,34.97809784600186
32.97982710137845,34.57186941175544
32.49029625827754,34.70165477145648
32.25666710788596,35.10323232679663
32.80247358575275,35.14550364841138
32.94696089044081,35.3867033961337
,
26.2900028826017,35.29999034274793
26.16499759288766,35.00499542900977
24.7249821306423,34.91998769788964
24.73500735850692,35.08499054619759
23.51497846852808,35.27999156345098
23.699980096133,35.70500438083549
24.24666507334871,35.36802236586018
25.02501549652891,35.42499563246197
25.76920779796419,35.35401805270908
25.74502322765159,35.1799976669662
26.2900028826017,35.29999034274793
,
49.54351891459575,-12.46983285894055
49.80898074727909,-12.89528492599955
50.05651085795716,-13.55576140712198
50.21743126811407,-14.7587887508768
50.47653689962553,-15.22651213955054
50.37711144389596,-15.70606943121913
50.20027469259318,-16.00026336025677
49.86060550313868,-15.41425261806692
49.67260664246086,-15.71015186937019
49.86334435405016,-16.45103687913878
49.77456424337271,-16.8750420060936
49.49861209493412,-17.10603565843827
49.43561852397031,-17.95306406013437
49.04179243347394,-19.11878101977445
48.54854088724801,-20.49688811613413
47.93074913919867,-22.39150115325108
47.54772342305131,-23.78195891692852
47.0957613462266,-24.94162973399045
46.28247765481709,-25.17846282318411
45.40950768411045,-25.60143442149309
44.83357384621755,-25.34610116953894
44.03972049334976,-24.98834522878231
43.76376834491117,-24.46067717864999
43.69777754087445,-23.5741163062506
43.34565433123763,-22.77690398528387
43.254187046081,-22.05741301848412
43.43329756040464,-21.33647511158019
43.89368289569293,-21.16330738697013
43.8963700701721,-20.83045948657817
44.37432539243966,-20.07236622485639
44.46439741392439,-19.43545419685905
44.23242190936617,-18.96199472420091
44.04297610858416,-18.33138722094317
43.96308434426091,-17.40994475674678
44.31246870298628,-16.85044402432267
44.4465173683514,-16.21621917080451
44.94493655780653,-16.1793738745804
45.50273196796499,-15.97437346767854
45.87299360533626,-15.79345427822469
46.31224327981721,-15.7800184058288
46.88218265156429,-15.21018238694631
47.70512983581236,-14.59430266689176
48.00521487813126,-14.09123259853038
47.86899580260987,-13.66386850347659
48.29382775248138,-13.78406788498749
48.84506025573879,-13.08917489995866
48.86350874206698,-12.48786793381042
49.19465132019332,-12.04050505945968
49.54351891459575,-12.46983285894055
,
167.2168013857696,-15.89184620530842
167.844876743845,-16.46633310309717
167.5151811058229,-16.59784962327999
167.1800077659778,-16.15999521247095
167.2168013857696,-15.89184620530842
,
166.7931579938409,-15.66881072353669
166.6498592470955,-15.39270354580121
166.6291369977464,-14.62649708420961
167.1077124372015,-14.93392017991395
167.2700281110302,-15.74002084723489
167.0012073102479,-15.61460214606252
166.7931579938409,-15.66881072353669
,
134.2101339051688,-6.89523772545472
134.1127755067309,-6.142467136259
134.2903357280858,-5.783057549669017
134.4996252788679,-5.445042006047871
134.7270015809522,-5.737582289252167
134.7246244650667,-6.214400730009288
134.2101339051688,-6.89523772545472
,
-48.66061601418252,-78.04701873159873
-48.1513964503784,-78.04707040803102
-46.66285681821098,-77.83147633250933
-45.15475765642109,-78.04707040803102
-43.92082780615574,-78.47810352977753
-43.48994971370611,-79.0855599913685
-43.37243750667439,-79.51664478954731
-43.33326677099714,-80.0261227355129
-44.88053666846427,-80.33964365022769
-46.50617387550203,-80.59435678499433
-48.38642086444183,-80.82948455192233
-50.48210689960646,-81.02544158317313
-52.85198808451179,-80.96668547965729
-54.16425940613162,-80.63352752067158
-53.98799109558404,-80.22202809033138
-51.85313432474216,-79.94772958772612
-50.99132646341059,-79.6146233051727
-50.36459469257476,-79.1834868305616
-49.91413123228649,-78.81120981233094
-49.30695899107312,-78.4585698383712
-48.66061601418252,-78.04701873159873
,
-66.29003089055513,-80.25577280061798
-64.03768775089767,-80.29489185986293
-61.88324561221718,-80.39287037548831
-61.13897579613348,-79.98137094514813
-60.61011918805844,-79.6286792947561
-59.57209469261159,-80.04017872509628
-59.86584937197473,-80.54965667106185
-60.15965572777019,-81.00032683707929
-62.25539343936711,-80.86317758577665
-64.48812537296979,-80.92193368929253
-65.74166642928991,-80.5888274067391
-65.74166642928991,-80.54965667106185
-66.29003089055513,-80.25577280061798
,
-73.9158186510023,-71.26934457792578
-73.23033077665059,-71.15178069446176
-72.07471655952358,-71.19095143013901
-71.78096188016042,-70.68147348417342
-71.72217993842841,-70.30914478951048
-71.74179114448319,-69.50578297310102
-71.1738154771632,-69.03547576281268
-70.25325151231577,-68.87874114367142
-69.72444658067303,-69.25101816190208
-69.48942216660959,-69.62334685656502
-69.05851823594381,-70.07401702258245
-68.72554114447112,-70.50515349719356
-68.45134599473043,-70.95582366321098
-68.33383378769872,-71.40649382922841
-68.51012793646244,-71.79840789172998
-68.78429724798698,-72.17068490996063
-69.95947099473648,-72.30788583769555
-71.07588863797011,-72.50384286894634
-72.38813412137378,-72.48420582467543
-71.89849992540829,-72.09234343860615
-73.07362199572549,-72.22949268990878
-74.19003963895912,-72.3666936176437
-74.95389482288145,-72.07275807076753
-75.01262508818117,-71.66125864042735
-73.9158186510023,-71.26934457792578
,
-102.3307250638764,-71.89416432076682
-101.7039674548244,-71.71779265735465
-100.4309185453141,-71.85499358508957
-98.98154964882391,-71.93333505644407
-97.88474321164506,-72.07053598417899
-96.78793677446619,-71.95297210071497
-96.20034990109144,-72.5212061501964
-96.98376461463623,-72.44286467884193
-98.19808325884682,-72.48203541451917
-99.43201310911218,-72.44286467884193
-100.7834551664093,-72.50162078235779
-101.8018684558014,-72.305663751107
-102.3307250638764,-71.89416432076682
,
-122.6217345854419,-73.65777760202387
-122.4062438627848,-73.32461964303816
-121.2115105864129,-73.50099130645033
-119.9188504708478,-73.65772592559158
-118.724143032692,-73.48135426217942
-119.2921187000119,-73.83409758900375
-120.2322163562657,-74.0888107237704
-121.62282914924,-74.01046925241592
-122.6217345854419,-73.65777760202387
,
-127.2831296456819,-73.46176889434079
-126.558471035653,-73.24622649525139
-125.5595655994511,-73.48135426217942
-124.0318810698226,-73.87326832468099
-124.6194679431973,-73.83409758900375
-125.9121797351947,-73.73611907337835
-127.2831296456819,-73.46176889434079
,
165.7799898623264,-21.08000497811563
166.5999914899338,-21.70001881275353
167.1200114280869,-22.15999073658349
166.7400346214448,-22.39997608814695
166.1897322939687,-22.12970834726045
165.4743754417522,-21.67960662199823
164.8298153017757,-21.14981983814195
164.1679952334136,-20.44474659595163
164.029605747736,-20.10564584725235
164.4599670758627,-20.1200118954295
165.0200362490421,-20.45999114347773
165.4600093935751,-20.80002206795826
165.7799898623264,-21.08000497811563
,
152.6400167177425,-3.659983005389691
153.0199935243847,-3.980015150573265
153.1400378765987,-4.499983412294092
152.8272921083683,-4.766427097190991
152.638673130503,-4.176127211120921
152.4060258323249,-3.789742526874583
151.9532369325835,-3.462062269711816
151.38427941305,-3.035421644710112
150.6620495953388,-2.741486097833935
150.9399654482045,-2.500002129734007
151.4799841656546,-2.779985039891379
151.8200150901351,-2.999971612157886
152.2399894553711,-3.24000864015364
152.6400167177425,-3.659983005389691
,
151.3013904156539,-5.840728448106752
150.7544470562767,-6.083711032743138
150.2411967307538,-6.317753594593028
149.7099630067933,-6.316513360218025
148.8900647320505,-6.026040134305404
148.3189368023607,-5.747142429226166
148.4018257997569,-5.437755629094717
149.2984119000208,-5.58374155031926
149.8455619651272,-5.505503431829368
149.9962504416903,-5.026101169457654
150.1397558941649,-5.001348158389852
150.2369075868735,-5.532220147324267
150.8074670758081,-5.455842380396874
151.089672072554,-5.113692722192383
151.6478808941709,-4.757073662946162
151.5378617698215,-4.167807305521933
152.1367916200843,-4.14879037843852
152.3387431174809,-4.312966403829805
152.3186926617517,-4.867661228050771
151.9827958518545,-5.478063246282382
151.4591068870087,-5.560280450058754
151.3013904156539,-5.840728448106752
,
162.1190246930409,-10.48271900802115
162.3986458681722,-10.82636728276211
161.7000321800184,-10.82001108159021
161.3197969912148,-10.20475147872317
161.917383254238,-10.44664885828142
162.1190246930409,-10.48271900802115
,
161.6799817242891,-9.599982191611367
161.5293966005906,-9.784312025596485
160.7882532086605,-8.917543226764892
160.5799971865243,-8.32000864017396
160.9200281110049,-8.32000864017396
161.28000613835,-9.120011488484451
161.6799817242891,-9.599982191611367
,
160.8522286318379,-9.872937106977048
160.4625883323572,-9.895209649294841
159.8494474632141,-9.794027194867354
159.6400028831351,-9.639979750205278
159.7029447776666,-9.242949720906815
160.3629561708984,-9.40030445723557
160.6885176943372,-9.610162448772869
160.8522286318379,-9.872937106977048
,
159.6400028831351,-8.020026950719632
159.8750272971986,-8.337320244991737
159.9174019716779,-8.53828989017483
159.1336771995394,-8.114181410355428
158.5861137229747,-7.754823500197737
158.2111495302648,-7.421872246941199
158.3599776552654,-7.320017998893917
158.8200012555277,-7.560003350457379
159.6400028831351,-8.020026950719632
,
157.1400004417189,-7.021638278840641
157.5384257346892,-7.347819919466943
157.3394197939332,-7.404767347852592
156.9020304710148,-7.176874281445428
156.4913578635913,-6.765943291860452
156.542827590154,-6.599338474151452
157.1400004417189,-7.021638278840641
,
154.7599906760844,-5.339983819198495
155.0629179221793,-5.56679168052753
155.5477462099417,-6.200654799019645
156.0199654482248,-6.540013929880381
155.8800256695784,-6.819996840037753
155.5999910829888,-6.919990736522522
155.1669942568151,-6.535931491729322
154.7291915224384,-5.900776462429902
154.5141142112396,-5.139117526879986
154.6525036969173,-5.042379245629597
154.7599906760844,-5.339983819198495
,
176.8858236026052,-40.0659778785822
176.5080172061193,-40.60475636165728
176.0124402204402,-41.28962411882147
175.239567499083,-41.68830779395328
175.0678983910094,-41.42589487077513
174.6509729352785,-41.2818209775454
175.2276302432236,-40.45923552832336
174.9001566917899,-39.90888152441491
173.8240466657439,-39.50885426204351
173.8522619977753,-39.14660247167748
174.5748018740804,-38.79768320084276
174.743473749081,-38.02780771255843
174.6969649600183,-37.38112883885792
174.2920284365792,-36.71109221776149
174.3190035342355,-36.53482390721391
173.8409965355357,-36.12198088963413
